state,year,rate_value
Iowa,2015,2544
Iowa,2015,2798
Iowa,2015,2469
Iowa,2015,2115
Iowa,2015,1690
Iowa,2015,1786
Iowa,2016,38
Iowa,2016,37
Iowa,2016,29
Iowa,2016,56
Iowa,2016,96
Iowa,2016,173
Iowa,2016,256
Iowa,2016,317
Iowa,2016,473
Iowa,2016,784
Iowa,2016,1310
Iowa,2016,2137
Iowa,2016,2644
Iowa,2016,2967
Iowa,2016,2530
Iowa,2016,2150
Iowa,2016,1681
Iowa,2016,1768
Iowa,2017,42
Iowa,2017,30
Iowa,2017,36
Iowa,2017,57
Iowa,2017,73
Iowa,2017,151
Iowa,2017,212
Iowa,2017,338
Iowa,2017,487
Iowa,2017,764
Iowa,2017,1261
Iowa,2017,2053
Iowa,2017,2680
Iowa,2017,3133
Iowa,2017,2774
Iowa,2017,2245
Iowa,2017,1716
Iowa,2017,1774
Iowa,2018,38
Iowa,2018,24
Iowa,2018,24
Iowa,2018,38
Iowa,2018,82
Iowa,2018,172
Iowa,2018,227
Iowa,2018,312
Iowa,2018,521
Iowa,2018,806
Iowa,2018,1222
Iowa,2018,2006
Iowa,2018,2804
Iowa,2018,3110
Iowa,2018,2795
Iowa,2018,2411
Iowa,2018,1723
Iowa,2018,1818
Iowa,2019,37
Iowa,2019,20
Iowa,2019,30
Iowa,2019,57
Iowa,2019,83
Iowa,2019,147
Iowa,2019,246
Iowa,2019,353
Iowa,2019,502
Iowa,2019,751
Iowa,2019,1240
Iowa,2019,2006
Iowa,2019,2823
Iowa,2019,3452
Iowa,2019,3046
Iowa,2019,2408
Iowa,2019,1859
Iowa,2019,1883
Iowa,2020,24
Iowa,2020,24
Iowa,2020,37
Iowa,2020,51
Iowa,2020,73
Iowa,2020,137
Iowa,2020,222
Iowa,2020,332
Iowa,2020,478
Iowa,2020,697
Iowa,2020,1114
Iowa,2020,1734
Iowa,2020,2652
Iowa,2020,3132
Iowa,2020,2955
Iowa,2020,2258
Iowa,2020,1789
Iowa,2020,1587
Iowa,2021,29
Iowa,2021,26
Iowa,2021,43
Iowa,2021,46
Iowa,2021,87
Iowa,2021,146
Iowa,2021,206
Iowa,2021,389
Iowa,2021,561
Iowa,2021,716
Iowa,2021,1211
Iowa,2021,1871
Iowa,2021,2847
Iowa,2021,3569
Iowa,2021,3428
Iowa,2021,2513
Iowa,2021,1885
Iowa,2021,1756
Iowa,2022,37
Iowa,2022,22
Iowa,2022,33
Iowa,2022,53
Iowa,2022,110
Iowa,2022,151
Iowa,2022,233
Iowa,2022,377
Iowa,2022,582
Iowa,2022,740
Iowa,2022,1258
Iowa,2022,1782
Iowa,2022,2868
Iowa,2022,3665
Iowa,2022,3292
Iowa,2022,2677
Iowa,2022,1804
Iowa,2022,1656
Kansas,1999,35
Kansas,1999,25
Kansas,1999,32
Kansas,1999,68
Kansas,1999,105
Kansas,1999,165
Kansas,1999,295
Kansas,1999,478
Kansas,1999,674
Kansas,1999,928
Kansas,1999,1130
Kansas,1999,1314
Kansas,1999,1683
Kansas,1999,1961
Kansas,1999,1778
Kansas,1999,1280
Kansas,1999,1087
Kansas,2000,28
Kansas,2000,19
Kansas,2000,41
Kansas,2000,72
Kansas,2000,113
Kansas,2000,155
Kansas,2000,270
Kansas,2000,491
Kansas,2000,708
Kansas,2000,928
Kansas,2000,1178
Kansas,2000,1347
Kansas,2000,1651
Kansas,2000,1920
Kansas,2000,1859
Kansas,2000,1341
Kansas,2000,1013
Kansas,2001,32
Kansas,2001,17
Kansas,2001,28
Kansas,2001,40
Kansas,2001,63
Kansas,2001,85
Kansas,2001,144
Kansas,2001,278
Kansas,2001,464
Kansas,2001,732
Kansas,2001,1025
Kansas,2001,1179
Kansas,2001,1287
Kansas,2001,1692
Kansas,2001,1848
Kansas,2001,1897
Kansas,2001,1291
Kansas,2001,1052
Kansas,2002,38
Kansas,2002,23
Kansas,2002,24
Kansas,2002,48
Kansas,2002,69
Kansas,2002,96
Kansas,2002,150
Kansas,2002,271
Kansas,2002,485
Kansas,2002,759
Kansas,2002,1000
Kansas,2002,1203
Kansas,2002,1340
Kansas,2002,1633
Kansas,2002,1830
Kansas,2002,1795
Kansas,2002,1391
Kansas,2002,1113
Kansas,2003,30
Kansas,2003,25
Kansas,2003,21
Kansas,2003,49
Kansas,2003,74
Kansas,2003,100
Kansas,2003,157
Kansas,2003,270
Kansas,2003,455
Kansas,2003,783
Kansas,2003,1007
Kansas,2003,1298
Kansas,2003,1519
Kansas,2003,1586
Kansas,2003,1889
Kansas,2003,1848
Kansas,2003,1369
Kansas,2003,1140
Kansas,2004,26
Kansas,2004,24
Kansas,2004,34
Kansas,2004,46
Kansas,2004,79
Kansas,2004,99
Kansas,2004,188
Kansas,2004,257
Kansas,2004,507
Kansas,2004,802
Kansas,2004,1060
Kansas,2004,1363
Kansas,2004,1442
Kansas,2004,1665
Kansas,2004,1883
Kansas,2004,1792
Kansas,2004,1429
Kansas,2004,1164
Kansas,2005,22
Kansas,2005,25
Kansas,2005,28
Kansas,2005,41
Kansas,2005,80
Kansas,2005,101
Kansas,2005,175
Kansas,2005,261
Kansas,2005,497
Kansas,2005,834
Kansas,2005,1088
Kansas,2005,1452
Kansas,2005,1476
Kansas,2005,1761
Kansas,2005,1748
Kansas,2005,1859
Kansas,2005,1356
Kansas,2005,1120
Kansas,2006,29
Kansas,2006,25
Kansas,2006,30
Kansas,2006,56
Kansas,2006,67
Kansas,2006,130
Kansas,2006,156
Kansas,2006,246
Kansas,2006,478
Kansas,2006,805
Kansas,2006,1150
Kansas,2006,1519
Kansas,2006,1569
Kansas,2006,1760
Kansas,2006,1796
Kansas,2006,1778
Kansas,2006,1488
Kansas,2006,1121
Kansas,2007,41
Kansas,2007,27
Kansas,2007,51
Kansas,2007,77
Kansas,2007,145
Kansas,2007,170
Kansas,2007,294
Kansas,2007,482
Kansas,2007,822
Kansas,2007,1202
Kansas,2007,1564
Kansas,2007,1802
Kansas,2007,1898
Kansas,2007,1807
Kansas,2007,1839
Kansas,2007,1403
Kansas,2007,1246
Kansas,2008,45
Kansas,2008,25
Kansas,2008,25
Kansas,2008,48
Kansas,2008,73
Kansas,2008,110
Kansas,2008,175
Kansas,2008,287
Kansas,2008,435
Kansas,2008,873
Kansas,2008,1241
Kansas,2008,1671
Kansas,2008,1889
Kansas,2008,1959
Kansas,2008,1895
Kansas,2008,1753
Kansas,2008,1417
Kansas,2008,1208
Kansas,2009,39
Kansas,2009,27
Kansas,2009,22
Kansas,2009,55
Kansas,2009,84
Kansas,2009,134
Kansas,2009,191
Kansas,2009,265
Kansas,2009,430
Kansas,2009,823
Kansas,2009,1308
Kansas,2009,1686
Kansas,2009,1894
Kansas,2009,1921
Kansas,2009,1816
Kansas,2009,1588
Kansas,2009,1474
Kansas,2009,1232
Kansas,2010,43
Kansas,2010,31
Kansas,2010,26
Kansas,2010,43
Kansas,2010,86
Kansas,2010,118
Kansas,2010,170
Kansas,2010,295
Kansas,2010,438
Kansas,2010,773
Kansas,2010,1224
Kansas,2010,1646
Kansas,2010,1995
Kansas,2010,2007
Kansas,2010,1762
Kansas,2010,1670
Kansas,2010,1425
Kansas,2010,1171
Kansas,2011,47
Kansas,2011,22
Kansas,2011,19
Kansas,2011,46
Kansas,2011,79
Kansas,2011,108
Kansas,2011,182
Kansas,2011,279
Kansas,2011,452
Kansas,2011,797
Kansas,2011,1338
Kansas,2011,1713
Kansas,2011,2079
Kansas,2011,2109
Kansas,2011,1882
Kansas,2011,1657
Kansas,2011,1424
Kansas,2011,1167
Kansas,2012,20
Kansas,2012,41
Kansas,2012,28
Kansas,2012,29
Kansas,2012,51
Kansas,2012,78
Kansas,2012,128
Kansas,2012,199
Kansas,2012,278
Kansas,2012,447
Kansas,2012,730
Kansas,2012,1273
Kansas,2012,1739
Kansas,2012,2042
Kansas,2012,2238
Kansas,2012,1889
Kansas,2012,1645
Kansas,2012,1298
Kansas,2012,1230
Kansas,2013,39
Kansas,2013,27
Kansas,2013,34
Kansas,2013,54
Kansas,2013,89
Kansas,2013,151
Kansas,2013,192
Kansas,2013,259
Kansas,2013,431
Kansas,2013,669
Kansas,2013,1200
Kansas,2013,1723
Kansas,2013,2025
Kansas,2013,2219
Kansas,2013,1902
Kansas,2013,1581
Kansas,2013,1353
Kansas,2013,1256
Kansas,2014,16
Kansas,2014,33
Kansas,2014,25
Kansas,2014,30
Kansas,2014,49
Kansas,2014,81
Kansas,2014,140
Kansas,2014,202
Kansas,2014,285
Kansas,2014,420
Kansas,2014,682
Kansas,2014,1175
Kansas,2014,1715
Kansas,2014,2020
Kansas,2014,2281
Kansas,2014,1930
Kansas,2014,1663
Kansas,2014,1304
Kansas,2014,1252
Kansas,2015,42
Kansas,2015,23
Kansas,2015,40
Kansas,2015,44
Kansas,2015,68
Kansas,2015,136
Kansas,2015,221
Kansas,2015,298
Kansas,2015,460
Kansas,2015,652
Kansas,2015,1212
Kansas,2015,1794
Kansas,2015,2182
Kansas,2015,2548
Kansas,2015,2062
Kansas,2015,1671
Kansas,2015,1298
Kansas,2015,1234
Kansas,2016,26
Kansas,2016,32
Kansas,2016,32
Kansas,2016,48
Kansas,2016,77
Kansas,2016,146
Kansas,2016,230
Kansas,2016,319
Kansas,2016,445
Kansas,2016,656
Kansas,2016,1138
Kansas,2016,1766
Kansas,2016,2182
Kansas,2016,2562
Kansas,2016,2002
Kansas,2016,1706
Kansas,2016,1319
Kansas,2016,1195
Kansas,2017,33
Kansas,2017,33
Kansas,2017,34
Kansas,2017,48
Kansas,2017,81
Kansas,2017,116
Kansas,2017,208
Kansas,2017,297
Kansas,2017,399
Kansas,2017,704
Kansas,2017,1165
Kansas,2017,1784
Kansas,2017,2361
Kansas,2017,2605
Kansas,2017,2308
Kansas,2017,1798
Kansas,2017,1253
Kansas,2017,1141
Kansas,2018,16
Kansas,2018,39
Kansas,2018,20
Kansas,2018,24
Kansas,2018,49
Kansas,2018,78
Kansas,2018,134
Kansas,2018,231
Kansas,2018,308
Kansas,2018,428
Kansas,2018,650
Kansas,2018,1020
Kansas,2018,1732
Kansas,2018,2378
Kansas,2018,2684
Kansas,2018,2386
Kansas,2018,1895
Kansas,2018,1242
Kansas,2018,1203
Kansas,2019,34
Kansas,2019,16
Kansas,2019,38
Kansas,2019,51
Kansas,2019,88
Kansas,2019,137
Kansas,2019,234
Kansas,2019,326
Kansas,2019,459
Kansas,2019,649
Kansas,2019,1016
Kansas,2019,1811
Kansas,2019,2382
Kansas,2019,2777
Kansas,2019,2501
Kansas,2019,1961
Kansas,2019,1307
Kansas,2019,1261
Kansas,2020,32
Kansas,2020,21
Kansas,2020,20
Kansas,2020,48
Kansas,2020,88
Kansas,2020,110
Kansas,2020,211
Kansas,2020,266
Kansas,2020,431
Kansas,2020,604
Kansas,2020,944
Kansas,2020,1584
Kansas,2020,2296
Kansas,2020,2661
Kansas,2020,2347
Kansas,2020,1869
Kansas,2020,1285
Kansas,2020,1071
Kansas,2021,25
Kansas,2021,23
Kansas,2021,31
Kansas,2021,46
Kansas,2021,86
Kansas,2021,128
Kansas,2021,219
Kansas,2021,325
Kansas,2021,484
Kansas,2021,588
Kansas,2021,990
Kansas,2021,1579
Kansas,2021,2357
Kansas,2021,2852
Kansas,2021,2708
Kansas,2021,1931
Kansas,2021,1336
Kansas,2021,1126
Kansas,2022,37
Kansas,2022,23
Kansas,2022,25
Kansas,2022,58
Kansas,2022,78
Kansas,2022,116
Kansas,2022,208
Kansas,2022,269
Kansas,2022,492
Kansas,2022,656
Kansas,2022,968
Kansas,2022,1378
Kansas,2022,2294
Kansas,2022,2849
Kansas,2022,2711
Kansas,2022,2097
Kansas,2022,1349
Kansas,2022,1084
Kentucky,1999,41
Kentucky,1999,28
Kentucky,1999,33
Kentucky,1999,58
Kentucky,1999,102
Kentucky,1999,155
Kentucky,1999,249
Kentucky,1999,474
Kentucky,1999,807
Kentucky,1999,1204
Kentucky,1999,1629
Kentucky,1999,2078
Kentucky,1999,2550
Kentucky,1999,2932
Kentucky,1999,3123
Kentucky,1999,2696
Kentucky,1999,1786
Kentucky,1999,1455
Kentucky,2000,44
Kentucky,2000,36
Kentucky,2000,40
Kentucky,2000,62
Kentucky,2000,124
Kentucky,2000,193
Kentucky,2000,304
Kentucky,2000,483
Kentucky,2000,834
Kentucky,2000,1213
Kentucky,2000,1761
Kentucky,2000,2183
Kentucky,2000,2586
Kentucky,2000,3062
Kentucky,2000,3196
Kentucky,2000,2688
Kentucky,2000,1692
Kentucky,2000,1353
Kentucky,2001,50
Kentucky,2001,32
Kentucky,2001,47
Kentucky,2001,66
Kentucky,2001,99
Kentucky,2001,182
Kentucky,2001,280
Kentucky,2001,477
Kentucky,2001,880
Kentucky,2001,1212
Kentucky,2001,1939
Kentucky,2001,2210
Kentucky,2001,2654
Kentucky,2001,3039
Kentucky,2001,3188
Kentucky,2001,2864
Kentucky,2001,1739
Kentucky,2001,1495
Kentucky,2002,22
Kentucky,2002,39
Kentucky,2002,34
Kentucky,2002,40
Kentucky,2002,55
Kentucky,2002,112
Kentucky,2002,151
Kentucky,2002,274
Kentucky,2002,457
Kentucky,2002,820
Kentucky,2002,1245
Kentucky,2002,1839
Kentucky,2002,2302
Kentucky,2002,2774
Kentucky,2002,3037
Kentucky,2002,3140
Kentucky,2002,2803
Kentucky,2002,1862
Kentucky,2002,1459
Kentucky,2003,44
Kentucky,2003,26
Kentucky,2003,32
Kentucky,2003,67
Kentucky,2003,122
Kentucky,2003,152
Kentucky,2003,279
Kentucky,2003,418
Kentucky,2003,816
Kentucky,2003,1318
Kentucky,2003,1787
Kentucky,2003,2370
Kentucky,2003,2730
Kentucky,2003,3105
Kentucky,2003,3060
Kentucky,2003,2777
Kentucky,2003,2038
Kentucky,2003,1400
Kentucky,2004,58
Kentucky,2004,30
Kentucky,2004,32
Kentucky,2004,67
Kentucky,2004,90
Kentucky,2004,168
Kentucky,2004,281
Kentucky,2004,451
Kentucky,2004,890
Kentucky,2004,1384
Kentucky,2004,1863
Kentucky,2004,2571
Kentucky,2004,2890
Kentucky,2004,3067
Kentucky,2004,3038
Kentucky,2004,2775
Kentucky,2004,1964
Kentucky,2004,1450
Kentucky,2005,55
Kentucky,2005,35
Kentucky,2005,37
Kentucky,2005,69
Kentucky,2005,107
Kentucky,2005,210
Kentucky,2005,273
Kentucky,2005,438
Kentucky,2005,887
Kentucky,2005,1363
Kentucky,2005,1931
Kentucky,2005,2635
Kentucky,2005,2893
Kentucky,2005,3113
Kentucky,2005,3030
Kentucky,2005,2787
Kentucky,2005,1972
Kentucky,2005,1501
Kentucky,2006,48
Kentucky,2006,24
Kentucky,2006,25
Kentucky,2006,57
Kentucky,2006,117
Kentucky,2006,177
Kentucky,2006,273
Kentucky,2006,501
Kentucky,2006,901
Kentucky,2006,1430
Kentucky,2006,2012
Kentucky,2006,2837
Kentucky,2006,3132
Kentucky,2006,3297
Kentucky,2006,3147
Kentucky,2006,2852
Kentucky,2006,2128
Kentucky,2006,1610
Kentucky,2007,26
Kentucky,2007,52
Kentucky,2007,33
Kentucky,2007,39
Kentucky,2007,58
Kentucky,2007,115
Kentucky,2007,200
Kentucky,2007,285
Kentucky,2007,432
Kentucky,2007,837
Kentucky,2007,1512
Kentucky,2007,2099
Kentucky,2007,2845
Kentucky,2007,3369
Kentucky,2007,3562
Kentucky,2007,3238
Kentucky,2007,2811
Kentucky,2007,2108
Kentucky,2007,1597
Kentucky,2008,41
Kentucky,2008,38
Kentucky,2008,39
Kentucky,2008,61
Kentucky,2008,82
Kentucky,2008,192
Kentucky,2008,295
Kentucky,2008,461
Kentucky,2008,861
Kentucky,2008,1434
Kentucky,2008,2209
Kentucky,2008,2903
Kentucky,2008,3375
Kentucky,2008,3619
Kentucky,2008,3288
Kentucky,2008,2731
Kentucky,2008,2128
Kentucky,2008,1643
Kentucky,2009,46
Kentucky,2009,35
Kentucky,2009,50
Kentucky,2009,67
Kentucky,2009,91
Kentucky,2009,191
Kentucky,2009,300
Kentucky,2009,509
Kentucky,2009,801
Kentucky,2009,1430
Kentucky,2009,2355
Kentucky,2009,2853
Kentucky,2009,3638
Kentucky,2009,3656
Kentucky,2009,3242
Kentucky,2009,2676
Kentucky,2009,1964
Kentucky,2009,1731
Kentucky,2010,16
Kentucky,2010,53
Kentucky,2010,34
Kentucky,2010,43
Kentucky,2010,66
Kentucky,2010,108
Kentucky,2010,214
Kentucky,2010,318
Kentucky,2010,482
Kentucky,2010,803
Kentucky,2010,1527
Kentucky,2010,2305
Kentucky,2010,2944
Kentucky,2010,3642
Kentucky,2010,3837
Kentucky,2010,3308
Kentucky,2010,2747
Kentucky,2010,2085
Kentucky,2010,1708
Kentucky,2011,63
Kentucky,2011,46
Kentucky,2011,47
Kentucky,2011,58
Kentucky,2011,107
Kentucky,2011,213
Kentucky,2011,332
Kentucky,2011,479
Kentucky,2011,792
Kentucky,2011,1341
Kentucky,2011,2323
Kentucky,2011,3030
Kentucky,2011,3920
Kentucky,2011,3749
Kentucky,2011,3385
Kentucky,2011,2778
Kentucky,2011,2184
Kentucky,2011,1661
Kentucky,2012,60
Kentucky,2012,42
Kentucky,2012,47
Kentucky,2012,62
Kentucky,2012,97
Kentucky,2012,199
Kentucky,2012,322
Kentucky,2012,423
Kentucky,2012,823
Kentucky,2012,1432
Kentucky,2012,2276
Kentucky,2012,3091
Kentucky,2012,3890
Kentucky,2012,4141
Kentucky,2012,3581
Kentucky,2012,2816
Kentucky,2012,2026
Kentucky,2012,1818
Kentucky,2013,52
Kentucky,2013,46
Kentucky,2013,32
Kentucky,2013,75
Kentucky,2013,106
Kentucky,2013,186
Kentucky,2013,314
Kentucky,2013,470
Kentucky,2013,804
Kentucky,2013,1345
Kentucky,2013,2321
Kentucky,2013,3215
Kentucky,2013,3692
Kentucky,2013,4191
Kentucky,2013,3665
Kentucky,2013,2886
Kentucky,2013,2097
Kentucky,2013,1865
Kentucky,2014,17
Kentucky,2014,56
Kentucky,2014,35
Kentucky,2014,50
Kentucky,2014,60
Kentucky,2014,137
Kentucky,2014,197
Kentucky,2014,365
Kentucky,2014,516
Kentucky,2014,884
Kentucky,2014,1291
Kentucky,2014,2420
Kentucky,2014,3282
Kentucky,2014,3927
Kentucky,2014,4244
Kentucky,2014,3767
Kentucky,2014,2944
Kentucky,2014,2029
Kentucky,2014,1842
Kentucky,2015,16
Kentucky,2015,59
Kentucky,2015,47
Kentucky,2015,42
Kentucky,2015,67
Kentucky,2015,112
Kentucky,2015,215
Kentucky,2015,350
Kentucky,2015,493
Kentucky,2015,854
Kentucky,2015,1361
Kentucky,2015,2350
Kentucky,2015,3313
Kentucky,2015,3990
Kentucky,2015,4634
Kentucky,2015,3811
Kentucky,2015,3007
Kentucky,2015,2050
Kentucky,2015,1786
Kentucky,2016,66
Kentucky,2016,40
Kentucky,2016,51
Kentucky,2016,69
Kentucky,2016,98
Kentucky,2016,200
Kentucky,2016,354
Kentucky,2016,560
Kentucky,2016,853
Kentucky,2016,1325
Kentucky,2016,2221
Kentucky,2016,3322
Kentucky,2016,3919
Kentucky,2016,4776
Kentucky,2016,3881
Kentucky,2016,3006
Kentucky,2016,2065
Kentucky,2016,1802
Kentucky,2017,19
Kentucky,2017,66
Kentucky,2017,35
Kentucky,2017,55
Kentucky,2017,82
Kentucky,2017,99
Kentucky,2017,190
Kentucky,2017,309
Kentucky,2017,570
Kentucky,2017,791
Kentucky,2017,1293
Kentucky,2017,2156
Kentucky,2017,3345
Kentucky,2017,4180
Kentucky,2017,4788
Kentucky,2017,4200
Kentucky,2017,3134
Kentucky,2017,2077
Kentucky,2017,1761
Kentucky,2018,53
Kentucky,2018,50
Kentucky,2018,57
Kentucky,2018,75
Kentucky,2018,125
Kentucky,2018,180
Kentucky,2018,327
Kentucky,2018,504
Kentucky,2018,752
Kentucky,2018,1291
Kentucky,2018,2180
Kentucky,2018,3271
Kentucky,2018,4297
Kentucky,2018,4799
Kentucky,2018,4475
Kentucky,2018,3234
Kentucky,2018,2129
Kentucky,2018,1749
Kentucky,2019,18
Kentucky,2019,48
Kentucky,2019,32
Kentucky,2019,48
Kentucky,2019,88
Kentucky,2019,112
Kentucky,2019,197
Kentucky,2019,332
Kentucky,2019,517
Kentucky,2019,829
Kentucky,2019,1350
Kentucky,2019,2098
Kentucky,2019,3345
Kentucky,2019,4428
Kentucky,2019,5007
Kentucky,2019,4556
Kentucky,2019,3428
Kentucky,2019,2259
Kentucky,2019,1829
Kentucky,2020,24
Kentucky,2020,43
Kentucky,2020,37
Kentucky,2020,36
Kentucky,2020,66
Kentucky,2020,109
Kentucky,2020,182
Kentucky,2020,298
Kentucky,2020,464
Kentucky,2020,835
Kentucky,2020,1190
Kentucky,2020,1871
Kentucky,2020,2927
Kentucky,2020,4176
Kentucky,2020,4676
Kentucky,2020,4328
Kentucky,2020,3315
Kentucky,2020,2039
Kentucky,2020,1733
Kentucky,2021,16
Kentucky,2021,54
Kentucky,2021,31
Kentucky,2021,51
Kentucky,2021,65
Kentucky,2021,108
Kentucky,2021,213
Kentucky,2021,355
Kentucky,2021,514
Kentucky,2021,864
Kentucky,2021,1272
Kentucky,2021,1946
Kentucky,2021,3013
Kentucky,2021,4235
Kentucky,2021,4972
Kentucky,2021,4993
Kentucky,2021,3636
Kentucky,2021,2374
Kentucky,2021,1954
Kentucky,2022,45
Kentucky,2022,35
Kentucky,2022,57
Kentucky,2022,72
Kentucky,2022,130
Kentucky,2022,190
Kentucky,2022,337
Kentucky,2022,450
Kentucky,2022,939
Kentucky,2022,1211
Kentucky,2022,1996
Kentucky,2022,3017
Kentucky,2022,4214
Kentucky,2022,5076
Kentucky,2022,4804
Kentucky,2022,3538
Kentucky,2022,2260
Kentucky,2022,1729
Louisiana,1999,35
Louisiana,1999,44
Louisiana,1999,34
Louisiana,1999,80
Louisiana,1999,95
Louisiana,1999,162
Louisiana,1999,213
Louisiana,1999,477
Louisiana,1999,795
Louisiana,1999,1188
Louisiana,1999,1633
Louisiana,1999,1955
Louisiana,1999,2320
Louisiana,1999,2917
Louisiana,1999,3137
Louisiana,1999,2663
Louisiana,1999,1728
Louisiana,1999,1451
Louisiana,2000,21
Louisiana,2000,44
Louisiana,2000,37
Louisiana,2000,34
Louisiana,2000,56
Louisiana,2000,99
Louisiana,2000,173
Louisiana,2000,230
Louisiana,2000,477
Louisiana,2000,827
Louisiana,2000,1225
Louisiana,2000,1763
Louisiana,2000,2021
Louisiana,2000,2345
Louisiana,2000,2879
Louisiana,2000,3009
Louisiana,2000,2740
Louisiana,2000,1791
Louisiana,2000,1445
Louisiana,2001,50
Louisiana,2001,32
Louisiana,2001,36
Louisiana,2001,66
Louisiana,2001,105
Louisiana,2001,144
Louisiana,2001,246
Louisiana,2001,478
Louisiana,2001,846
Louisiana,2001,1295
Louisiana,2001,1852
Louisiana,2001,2134
Louisiana,2001,2438
Louisiana,2001,2987
Louisiana,2001,3121
Louisiana,2001,2874
Louisiana,2001,1861
Louisiana,2001,1409
Louisiana,2002,19
Louisiana,2002,54
Louisiana,2002,31
Louisiana,2002,35
Louisiana,2002,62
Louisiana,2002,83
Louisiana,2002,145
Louisiana,2002,249
Louisiana,2002,424
Louisiana,2002,819
Louisiana,2002,1336
Louisiana,2002,1807
Louisiana,2002,2290
Louisiana,2002,2516
Louisiana,2002,2993
Louisiana,2002,3113
Louisiana,2002,2755
Louisiana,2002,1977
Louisiana,2002,1407
Louisiana,2003,49
Louisiana,2003,30
Louisiana,2003,46
Louisiana,2003,71
Louisiana,2003,111
Louisiana,2003,121
Louisiana,2003,241
Louisiana,2003,445
Louisiana,2003,791
Louisiana,2003,1330
Louisiana,2003,1892
Louisiana,2003,2272
Louisiana,2003,2646
Louisiana,2003,2997
Louisiana,2003,3017
Louisiana,2003,2760
Louisiana,2003,1928
Louisiana,2003,1428
Louisiana,2004,48
Louisiana,2004,34
Louisiana,2004,38
Louisiana,2004,63
Louisiana,2004,101
Louisiana,2004,170
Louisiana,2004,245
Louisiana,2004,386
Louisiana,2004,814
Louisiana,2004,1319
Louisiana,2004,1946
Louisiana,2004,2483
Louisiana,2004,2698
Louisiana,2004,3032
Louisiana,2004,2977
Louisiana,2004,2973
Louisiana,2004,1995
Louisiana,2004,1402
Louisiana,2005,40
Louisiana,2005,37
Louisiana,2005,41
Louisiana,2005,53
Louisiana,2005,120
Louisiana,2005,125
Louisiana,2005,238
Louisiana,2005,391
Louisiana,2005,745
Louisiana,2005,1267
Louisiana,2005,1874
Louisiana,2005,2417
Louisiana,2005,2646
Louisiana,2005,2931
Louisiana,2005,2801
Louisiana,2005,2648
Louisiana,2005,1900
Louisiana,2005,1391
Louisiana,2006,42
Louisiana,2006,24
Louisiana,2006,34
Louisiana,2006,72
Louisiana,2006,98
Louisiana,2006,161
Louisiana,2006,249
Louisiana,2006,375
Louisiana,2006,739
Louisiana,2006,1328
Louisiana,2006,1926
Louisiana,2006,2611
Louisiana,2006,2740
Louisiana,2006,3095
Louisiana,2006,2812
Louisiana,2006,2622
Louisiana,2006,1934
Louisiana,2006,1393
Louisiana,2007,49
Louisiana,2007,39
Louisiana,2007,36
Louisiana,2007,59
Louisiana,2007,97
Louisiana,2007,187
Louisiana,2007,217
Louisiana,2007,392
Louisiana,2007,788
Louisiana,2007,1278
Louisiana,2007,2086
Louisiana,2007,2686
Louisiana,2007,3075
Louisiana,2007,3246
Louisiana,2007,2872
Louisiana,2007,2664
Louisiana,2007,1892
Louisiana,2007,1465
Louisiana,2008,58
Louisiana,2008,35
Louisiana,2008,44
Louisiana,2008,57
